product_ean,product_description,product_image,offer_ean,offer_currency,offer_original_price,offer_new_price,offer_discount,offer_percent_discount,offer_stock,offer_stock_unit,offer_start_time,offer_end_time,offer_last_update,store_id,store_name,store_brand,store_lat,store_lng,store_street,store_city,store_zip,store_country,store_hours_today,store_hours_tomorrow
5704000516145,GRILLPØLSER LANGELÆNDER,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580915425,DKK,49.95,25,24.95,49.95,4,each,2026-03-27 09:34:26,2026-03-28 22:59:59,2026-03-28 11:22:36,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196277562,HK. GRIS/KALV 8-12% VELSMAG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f070a4d881a59ba043ece6e595254843",5712580915067,DKK,42.95,26,16.95,39.46,1,each,2026-03-27 09:21:37,2026-03-28 22:59:59,2026-03-28 11:22:36,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
7350046677074,HAMBURGERRYG FAM. JACOBS.,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580915388,DKK,10.95,8,2.95,26.94,4,each,2026-03-27 09:30:38,2026-03-29 21:59:59,2026-03-28 11:22:36,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196280654,FLÆSK I SKIVER VELSMAG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b88b652e8f446877c710e36d23717664",5712580915098,DKK,42.95,29,13.95,32.48,1,each,2026-03-27 09:21:57,2026-03-30 21:59:59,2026-03-28 11:37:33,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712874988142,REJESALAT SALATMESTEREN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/06daf0fda0c284af12a4a8ef686207cf",5712580915418,DKK,17.5,9,8.5,48.57,10,each,2026-03-27 09:34:09,2026-03-31 21:59:59,2026-03-28 11:37:33,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5713507100382,KEFIR NATURAL LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580914602,DKK,21.95,11,10.95,49.89,5,each,2026-03-27 07:34:15,2026-03-28 22:59:59,2026-03-28 11:37:33,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712877164673,GULLASH NAEMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580152080,DKK,35.99,15,20.99,58.32,1,each,2026-03-27 14:24:34,2026-03-28 22:59:59,2026-03-27 19:53:58,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205010225,MULTIKERNEBOLLER 4PK LEVEBRØD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1f9aafb230a6bce55ff1f4ec6ee3e45c",5712580152707,DKK,14.95,10,4.95,33.11,3,each,2026-03-27 16:32:33,2026-03-30 21:59:59,2026-03-27 18:23:46,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712877969254,KERNERIGT RUGBRØD GAMLE MØLLE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580152769,DKK,10,6,4,40,1,each,2026-03-27 16:36:10,2026-03-29 21:59:59,2026-03-27 16:36:34,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701012523789,MØRKT RUGBRØD GAMLE MØLLE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7e7dc20b-ddc1-43a6-a6a8-39e9b753637e",5712580152745,DKK,5.75,3,2.75,47.83,3,each,2026-03-27 16:35:40,2026-03-29 21:59:59,2026-03-28 09:37:07,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701246016743,BAGERENS BEDSTE KOHBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1a505359-5b07-4401-987b-23ffdadd0542",5712580152639,DKK,20.95,8,12.95,61.81,1,each,2026-03-27 16:25:59,2026-03-28 22:59:59,2026-03-28 09:37:07,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712876159953,SPICY HUMMUS LA CAMPAGNA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8b983107e848cc624191f5918b599ba7",5712580148748,DKK,20.13,11,9.13,45.36,1,each,2026-03-26 07:27:57,2026-03-31 21:59:59,2026-03-27 11:52:50,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5706911031540,ONE MEAL VANIL. PROTEIN LAB,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/204e99e6b520d2b386fbeec88b4e4684",5712580149493,DKK,16,12,4,25,3,each,2026-03-26 08:28:08,2026-04-26 21:59:59,2026-03-27 12:37:49,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712873546473,KYLLING TERIYAKI NÆMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d2ecfc2a943475dcbdf0a95e0f3a162c",5712580151601,DKK,32.99,20,12.99,39.38,2,each,2026-03-26 19:39:23,2026-03-28 22:59:59,2026-03-27 13:08:08,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5704000520920,KYLLING-BACON SØNDER FRIST,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/53f11a3fb3e29f981024db7f4cf93a53",5712580149073,DKK,10,8,2,20,1,each,2026-03-26 07:51:56,2026-04-26 21:59:59,2026-03-27 13:23:03,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196093254,KYLLINGEBRYST DEN GRØNNE SLAGTER,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580148311,DKK,16.95,9,7.95,46.9,2,each,2026-03-26 07:18:36,2026-03-30 21:59:59,2026-03-27 13:23:03,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196301571,NAKKEKOTELETTER VELSMAG,,5712580151502,DKK,45.95,32,13.95,30.36,1,each,2026-03-26 19:31:59,2026-03-28 22:59:59,2026-03-27 13:23:03,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5711953161223,SKIVEOST GRØNNELUND,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5799cff2f19db38a06ef40f62971f493",5712580149110,DKK,46,35,11,23.91,1,each,2026-03-26 07:58:11,2026-04-26 21:59:59,2026-03-27 13:53:05,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712877843462,MEDISTER VELSMAG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fb3a5094be80facb87d4d45797dee6dd",5712580151533,DKK,35.11,22,13.11,37.34,5,each,2026-03-26 19:33:28,2026-03-28 22:59:59,2026-03-27 13:53:05,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
7312930009279,CHEESECAKE OREO,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580148915,DKK,18,11,7,38.89,21,each,2026-03-26 07:41:53,2026-04-09 21:59:59,2026-03-27 13:53:05,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
7312930010381,CHEESECAKE TOBLERONE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7e57111cfa5e83051d40e7b757c62d4e",5712580148908,DKK,18,14,4,22.22,4,each,2026-03-26 07:41:28,2026-04-09 21:59:59,2026-03-27 13:53:05,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5713507100269,MIDD.H. LASAGNE LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580152066,DKK,43.99,24,19.99,45.44,1,each,2026-03-27 14:21:20,2026-03-28 22:59:59,2026-03-27 14:21:41,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5038862012737,GREENS RØDBEDE INNOCENT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/69f872eb5a95aa418dbc577f4dc13298",5712580152165,DKK,17.95,14,3.95,22.01,2,each,2026-03-27 14:36:10,2026-03-28 22:59:59,2026-03-27 14:36:52,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712876193070,BOLOGNESE FULDKORN NÆMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b34337de1cfda2c948495e03665dba71",5712580151496,DKK,31.99,18,13.99,43.73,1,each,2026-03-26 19:31:34,2026-03-28 22:59:59,2026-03-27 14:38:17,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712877164697,KYLLINGEGYROS NAEMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/06610009161acf2e4013adf49626707f",5712580151472,DKK,31.99,22,9.99,31.23,1,each,2026-03-26 19:29:47,2026-03-28 22:59:59,2026-03-27 14:38:17,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5700426219097,A38 NATURAL 1KG ARLA CULTURA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/aa22021ac6a182c3c2d61b8ed35d681e",5712580152509,DKK,20.15,9,11.15,55.33,4,each,2026-03-27 15:48:49,2026-03-28 22:59:59,2026-03-28 10:37:16,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707673105197,ØKO FÆTTER KRAS L THEM,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580149189,DKK,22,17,5,22.73,4,each,2026-03-26 08:07:18,2026-04-26 21:59:59,2026-03-27 14:53:18,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707673106293,HAVARTI ØKO SKV THEM,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580149172,DKK,22,17,5,22.73,2,each,2026-03-26 08:06:21,2026-04-26 21:59:59,2026-03-27 14:53:18,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196312799,NAKKEFILET VELSMAG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8e0a73eeacc779a1534c6bd72edf2686",5712580152349,DKK,79.95,48,31.95,39.96,3,each,2026-03-27 14:59:55,2026-03-29 21:59:59,2026-03-27 15:00:13,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710405068103,HERKULES KOHBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6b9186c5ec0eb7e140c8bd404af6841a",5712580152615,DKK,21.95,8,13.95,63.55,3,each,2026-03-27 16:25:47,2026-03-29 21:59:59,2026-03-27 16:26:25,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5038862136563,ÆBLEJUICE INNOCENT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580137902,DKK,22,17,5,22.73,12,each,2026-03-19 12:40:15,2026-03-29 21:59:59,2026-03-27 15:38:17,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5713507100320,PROTEIN HUMMUS LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580148250,DKK,22.25,12,10.25,46.07,2,each,2026-03-26 07:16:30,2026-03-30 21:59:59,2026-03-27 15:38:17,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5705522022893,RØGET MØRBRAD SMAGEN AARHU,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580148335,DKK,18.95,11,7.95,41.95,3,each,2026-03-26 07:19:25,2026-03-30 21:59:59,2026-03-27 15:53:26,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5760466961660,A38 MILD HINDBÆR ARLA CULTURA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d8ab36309e0c3ced41fb9ef866a16820",5712580152547,DKK,20.15,13,7.15,35.48,2,each,2026-03-27 15:54:37,2026-03-29 21:59:59,2026-03-27 15:55:06,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710405067922,LINGON GROVA PÅGEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e25f5c0a015fa2c6c9791015d2b4d321",5712580152585,DKK,24.1,13,11.1,46.06,2,each,2026-03-27 16:20:01,2026-03-30 21:59:59,2026-03-27 16:20:32,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5726866108500,PROTEINBRØD KOHBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ec6a45e8-cae0-40c3-af14-63ec6a4bb793",5712580152592,DKK,25.95,17,8.95,34.49,3,each,2026-03-27 16:20:12,2026-03-30 21:59:59,2026-03-27 16:20:32,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196346596,PAPRIKAGRYDE DANISH CROWN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/cf47833a606427780c6b1a1829fa3da9",5712580152318,DKK,34.95,25,9.95,28.47,4,each,2026-03-27 14:57:07,2026-03-29 21:59:59,2026-03-27 16:23:25,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701246102835,SOLSIKKE KOHBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ffeef6c19da362bae19ec3bac6790b94",5712580152622,DKK,21.95,8,13.95,63.55,2,each,2026-03-27 16:25:53,2026-03-29 21:59:59,2026-03-27 16:26:25,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205010232,KERNEGLØD LEVEBRØD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a7815ba6e721a0a299bc602b1ad8f54",5712580152660,DKK,13.95,7,6.95,49.82,6,each,2026-03-27 16:26:38,2026-03-28 22:59:59,2026-03-27 16:26:58,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205001582,DET GODE SOL RUGBRØD SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9858b501-789c-4f4e-9889-281daf32df73",5712580152684,DKK,13.5,8,5.5,40.74,1,each,2026-03-27 16:32:11,2026-03-29 21:59:59,2026-03-27 16:32:46,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712874603953,GULERODSBOLLER GAMLE MØLLE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a62ec22154da770a7412c5889a3ce8ed",5712580152677,DKK,15.98,12,3.98,24.91,3,each,2026-03-27 16:32:05,2026-03-30 21:59:59,2026-03-27 16:32:46,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
7311070020922,ENERGI PÅGEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/95e7df30fa0d4668c6d804e5b25b0735",5712580152714,DKK,25,20,5,20,1,each,2026-03-27 16:35:17,2026-03-30 21:59:59,2026-03-27 16:36:01,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205009823,GILLELEJE HAVN SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/08cf2494ade1a5d0197e1060d35d2cff",5712580152776,DKK,15,12,3,20,2,each,2026-03-27 16:40:26,2026-03-30 21:59:59,2026-03-28 10:37:16,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701012824183,SCHWARZBROT GAMLE MØLLE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9cb1a0eada144aa0afa8e49b2f464d0c",5712580152783,DKK,8,4,4,50,1,each,2026-03-27 16:40:32,2026-03-29 21:59:59,2026-03-27 16:41:15,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205001568,DET GODE SOL RUGBRØD SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4101f2f30cbd52f825218a0e66a13753",5712580152806,DKK,25.95,9,16.95,65.32,2,each,2026-03-27 16:40:48,2026-03-30 21:59:59,2026-03-27 16:41:15,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
7312930009255,CHEESECAKE DAIM,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3ed41929cafce8216b25399cf86dbb4d",5712580148922,DKK,18,12,6,33.33,9,each,2026-03-26 07:42:09,2026-04-09 21:59:59,2026-03-27 17:08:39,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196292152,SPARERIBS TULIP,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/95aba0e6-43ee-4d81-9894-15215231a405",5712580148984,DKK,39,29,10,25.64,8,each,2026-03-26 07:46:41,2026-04-26 21:59:59,2026-03-27 17:23:33,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
8002710415855,STRACCIATELLA ZANETTI,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580148847,DKK,24.95,13,11.95,47.9,1,each,2026-03-26 07:32:24,2026-03-29 21:59:59,2026-03-27 17:23:33,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712873585373,SMOOTHIE MANGO PREMIEUR,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b39248bb-7747-49fe-8349-b8a34c9226d4",5712580149479,DKK,15,12,3,20,1,each,2026-03-26 08:25:04,2026-04-26 21:59:59,2026-03-27 18:08:42,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712878095471,TEX MEX HK GRIS VELSMAG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580152448,DKK,20,16,4,20,1,each,2026-03-27 15:17:29,2026-03-29 21:59:59,2026-03-27 18:08:42,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712878118552,STENOVNS LIMPA PREMIEUR,,5712580152578,DKK,27.95,14,13.95,49.91,2,each,2026-03-27 16:17:42,2026-03-29 21:59:59,2026-03-27 18:38:46,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5724618721427,ISKAFFE CHOCO PETER LARSEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/df64c9a8835174a0b72ddb8b691b05e2",5712580149578,DKK,10,8,2,20,1,each,2026-03-26 08:35:22,2026-04-26 21:59:59,2026-03-27 18:53:58,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205004873,SØDMÆLKSBRØD SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9fe126b3273eab4e2517db191b5b7e2a",5712580152608,DKK,20.5,11,9.5,46.34,3,each,2026-03-27 16:20:26,2026-03-30 21:59:59,2026-03-27 19:08:53,4edfa4fd-ccbb-44dd-a0f2-efcb5c609331,Netto Vestre Allé,netto,57.0330987,9.907517,Vestre Allé 3,Aalborg,9000,DK,07:00-22:00,07:00-22:00
